,Topic_name,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords
4277,4277,70er/Queen\Good-Old-Fashioned-Lover-Boy.txt,0.0,0.3329,"love, know, time, heart, want, way, feel, let, tell, life"
4278,4278,70er/Queen\Great-King-Rat.txt,1.0,0.3287,"la, hear, sing, lord, come, time, people, song, god, world"
4279,4279,70er/Queen\Hammer-To-Fall.txt,7.0,0.3274,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4280,4280,70er/Queen\Hang-On-In-There.txt,0.0,0.4499,"love, know, time, heart, want, way, feel, let, tell, life"
4281,4281,70er/Queen\Headlong.txt,2.0,0.8634,"to, going, get, got, like, come, right, ready, well, know"
4282,4282,70er/Queen\Heaven-For-Everyone.txt,0.0,0.3528,"love, know, time, heart, want, way, feel, let, tell, life"
4283,4283,70er/Queen\Hijack-My-Heart.txt,2.0,0.3774,"to, going, get, got, like, come, right, ready, well, know"
4284,4284,70er/Queen\I'm-Going-Slightly-Mad.txt,4.0,0.5127,"away, day, go, come, time, run, look, night, like, home"
4285,4285,70er/Queen\I'm-In-Love-With-My-Car.txt,2.0,0.5454,"to, going, get, got, like, come, right, ready, well, know"
4286,4286,70er/Queen\I-Can't-Live-With-You.txt,0.0,0.5977,"love, know, time, heart, want, way, feel, let, tell, life"
4287,4287,70er/Queen\I-Go-Crazy.txt,2.0,0.3813,"to, going, get, got, like, come, right, ready, well, know"
4288,4288,70er/Queen\I-Want-It-All.txt,0.0,0.3505,"love, know, time, heart, want, way, feel, let, tell, life"
4289,4289,70er/Queen\I-Want-To-Break-Free.txt,0.0,0.9125,"love, know, time, heart, want, way, feel, let, tell, life"
4290,4290,70er/Queen\I-Was-Born-To-Love-You.txt,0.0,0.7061,"love, know, time, heart, want, way, feel, let, tell, life"
4291,4291,70er/Queen\If-You-Can't-Beat-Them.txt,5.0,0.4401,"get, know, say, good, tell, man, go, way, hey, time"
4292,4292,70er/Queen\In-Only-Seven-Days.txt,4.0,0.8376,"away, day, go, come, time, run, look, night, like, home"
4293,4293,70er/Queen\In-The-Lap-Of-The-Gods-(Revisited).txt,1.0,0.6927,"la, hear, sing, lord, come, time, people, song, god, world"
4294,4294,70er/Queen\In-The-Lap-Of-The-Gods.txt,0.0,0.662,"love, know, time, heart, want, way, feel, let, tell, life"
4295,4295,70er/Queen\Innuendo.txt,7.0,0.6131,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4296,4296,70er/Queen\It's-A-Beautiful-Day-(Reprise).txt,0.0,0.5485,"love, know, time, heart, want, way, feel, let, tell, life"
4297,4297,70er/Queen\It's-A-Beautiful-Day.txt,0.0,0.5244,"love, know, time, heart, want, way, feel, let, tell, life"
4298,4298,70er/Queen\It's-A-Hard-Life.txt,0.0,0.9629,"love, know, time, heart, want, way, feel, let, tell, life"
4299,4299,70er/Queen\It's-Late.txt,0.0,0.8507,"love, know, time, heart, want, way, feel, let, tell, life"
4300,4300,70er/Queen\Jealousy.txt,0.0,0.6188,"love, know, time, heart, want, way, feel, let, tell, life"
4301,4301,70er/Queen\Jesus.txt,1.0,0.459,"la, hear, sing, lord, come, time, people, song, god, world"
4302,4302,70er/Queen\Keep-Passing-The-Open-Windows.txt,0.0,0.5126,"love, know, time, heart, want, way, feel, let, tell, life"
4303,4303,70er/Queen\Keep-Yourself-Alive.txt,3.0,0.2878,"little, man, boy, like, play, old, life, mother, song, sing"
4304,4304,70er/Queen\Khashoggi's-Ship.txt,5.0,0.7767,"get, know, say, good, tell, man, go, way, hey, time"
4305,4305,70er/Queen\Killer-Queen.txt,5.0,0.8258,"get, know, say, good, tell, man, go, way, hey, time"
4306,4306,70er/Queen\Las-Palabras-De-Amor-(The-Words-Of-Love).txt,0.0,0.4741,"love, know, time, heart, want, way, feel, let, tell, life"
4307,4307,70er/Queen\Lazing-On-A-Sunday-Afternoon.txt,4.0,0.6608,"away, day, go, come, time, run, look, night, like, home"
4308,4308,70er/Queen\Leaving-Home-Ain't-Easy.txt,0.0,0.547,"love, know, time, heart, want, way, feel, let, tell, life"
4309,4309,70er/Queen\Let-Me-Entertain-You.txt,2.0,0.3497,"to, going, get, got, like, come, right, ready, well, know"
4310,4310,70er/Queen\Let-Me-In-Your-Heart-Again.txt,0.0,0.8581,"love, know, time, heart, want, way, feel, let, tell, life"
4311,4311,70er/Queen\Let-Me-Live.txt,0.0,0.7296,"love, know, time, heart, want, way, feel, let, tell, life"
4312,4312,70er/Queen\Liar.txt,7.0,0.409,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4313,4313,70er/Queen\Life-Is-Real-(Song-For-Lennon).txt,0.0,0.3978,"love, know, time, heart, want, way, feel, let, tell, life"
4314,4314,70er/Queen\Lily-Of-The-Valley.txt,7.0,0.5208,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4315,4315,70er/Queen\Long-Away.txt,0.0,0.4492,"love, know, time, heart, want, way, feel, let, tell, life"
4316,4316,70er/Queen\Lost-Opportunity.txt,4.0,0.6407,"away, day, go, come, time, run, look, night, like, home"
4317,4317,70er/Queen\Love-Of-My-Life-(Live).txt,0.0,0.9734,"love, know, time, heart, want, way, feel, let, tell, life"
4318,4318,70er/Queen\Love-Of-My-Life.txt,0.0,0.975,"love, know, time, heart, want, way, feel, let, tell, life"
4319,4319,70er/Queen\Machines-(Or-Back-To-Humans).txt,2.0,0.5252,"to, going, get, got, like, come, right, ready, well, know"
4320,4320,70er/Queen\Mad-The-Swine.txt,1.0,0.6454,"la, hear, sing, lord, come, time, people, song, god, world"
4321,4321,70er/Queen\Made-In-Heaven.txt,0.0,0.6772,"love, know, time, heart, want, way, feel, let, tell, life"
4322,4322,70er/Queen\Man-On-The-Prowl.txt,6.0,0.431,"baby, come, want, get, let, wanna, girl, to, love, know"
4323,4323,70er/Queen\Misfire.txt,2.0,0.4784,"to, going, get, got, like, come, right, ready, well, know"
4324,4324,70er/Queen\Modern-Times-Rock-'N'-Roll.txt,2.0,0.6075,"to, going, get, got, like, come, right, ready, well, know"
4325,4325,70er/Queen\More-Of-That-Jazz.txt,5.0,0.5556,"get, know, say, good, tell, man, go, way, hey, time"
4326,4326,70er/Queen\Mother-Love.txt,0.0,0.4413,"love, know, time, heart, want, way, feel, let, tell, life"
4327,4327,70er/Queen\My-Baby-Does-Me.txt,0.0,0.4169,"love, know, time, heart, want, way, feel, let, tell, life"
4328,4328,70er/Queen\My-Fairy-King.txt,7.0,0.5389,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4329,4329,70er/Queen\My-Life-Has-Been-Saved.txt,0.0,0.4534,"love, know, time, heart, want, way, feel, let, tell, life"
4330,4330,70er/Queen\My-Melancholy-Blues.txt,2.0,0.3546,"to, going, get, got, like, come, right, ready, well, know"
4331,4331,70er/Queen\Need-Your-Loving-Tonight.txt,0.0,0.7554,"love, know, time, heart, want, way, feel, let, tell, life"
4332,4332,70er/Queen\Nevermore.txt,0.0,0.5168,"love, know, time, heart, want, way, feel, let, tell, life"
4333,4333,70er/Queen\No-One-But-You-(Only-The-Good-Die-Young).txt,0.0,0.5323,"love, know, time, heart, want, way, feel, let, tell, life"
4334,4334,70er/Queen\Now-I'm-Here.txt,4.0,0.4067,"away, day, go, come, time, run, look, night, like, home"
4335,4335,70er/Queen\Ogre-Battle.txt,2.0,0.3131,"to, going, get, got, like, come, right, ready, well, know"
4336,4336,70er/Queen\One-Vision.txt,7.0,0.8686,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4337,4337,70er/Queen\One-Year-Of-Love.txt,0.0,0.6193,"love, know, time, heart, want, way, feel, let, tell, life"
4338,4338,70er/Queen\Pain-Is-So-Close-To-Pleasure.txt,0.0,0.7442,"love, know, time, heart, want, way, feel, let, tell, life"
4339,4339,70er/Queen\Party.txt,4.0,0.5896,"away, day, go, come, time, run, look, night, like, home"
4340,4340,70er/Queen\Play-The-Game.txt,0.0,0.6245,"love, know, time, heart, want, way, feel, let, tell, life"
4341,4341,70er/Queen\Princes-Of-The-Universe.txt,1.0,0.4727,"la, hear, sing, lord, come, time, people, song, god, world"
4342,4342,70er/Queen\Put-Out-The-Fire.txt,7.0,0.3114,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4343,4343,70er/Queen\Radio-Ga-Ga.txt,1.0,0.391,"la, hear, sing, lord, come, time, people, song, god, world"
4344,4344,70er/Queen\Rain-Must-Fall.txt,3.0,0.2842,"little, man, boy, like, play, old, life, mother, song, sing"
4345,4345,70er/Queen\Ride-The-Wild-Wind.txt,2.0,0.6208,"to, going, get, got, like, come, right, ready, well, know"
4346,4346,70er/Queen\Rock-It-(Prime-Jive).txt,6.0,0.6501,"baby, come, want, get, let, wanna, girl, to, love, know"
4347,4347,70er/Queen\Runaway.txt,4.0,0.5732,"away, day, go, come, time, run, look, night, like, home"
4348,4348,70er/Queen\Sail-Away-Sweet-Sister-(To-The-Sister-I-Never-Had).txt,0.0,0.4414,"love, know, time, heart, want, way, feel, let, tell, life"
4349,4349,70er/Queen\Save-Me.txt,7.0,0.4887,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4350,4350,70er/Queen\Say-It's-Not-True.txt,0.0,0.8206,"love, know, time, heart, want, way, feel, let, tell, life"
4351,4351,70er/Queen\Scandal.txt,0.0,0.6131,"love, know, time, heart, want, way, feel, let, tell, life"
4352,4352,70er/Queen\Seaside-Rendezvous.txt,1.0,0.3927,"la, hear, sing, lord, come, time, people, song, god, world"
4353,4353,70er/Queen\See-What-A-Fool-I've-Been-(BBC-Sessions).txt,5.0,0.7348,"get, know, say, good, tell, man, go, way, hey, time"
4354,4354,70er/Queen\See-What-A-Fool-I've-Been-(Live).txt,5.0,0.767,"get, know, say, good, tell, man, go, way, hey, time"
4355,4355,70er/Queen\See-What-A-Fool-I've-Been.txt,5.0,0.6834,"get, know, say, good, tell, man, go, way, hey, time"
4356,4356,70er/Queen\Seven-Seas-Of-Rhye.txt,7.0,0.5573,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4357,4357,70er/Queen\She-Makes-Me-(Stormtrooper-In-Stilettoes).txt,0.0,0.8932,"love, know, time, heart, want, way, feel, let, tell, life"
4358,4358,70er/Queen\Sheer-Heart-Attack.txt,6.0,0.414,"baby, come, want, get, let, wanna, girl, to, love, know"
4359,4359,70er/Queen\Sleeping-On-The-Sidewalk.txt,5.0,0.466,"get, know, say, good, tell, man, go, way, hey, time"
4360,4360,70er/Queen\Small.txt,4.0,0.5498,"away, day, go, come, time, run, look, night, like, home"
4361,4361,70er/Queen\Some-Day-One-Day.txt,4.0,0.6655,"away, day, go, come, time, run, look, night, like, home"
4362,4362,70er/Queen\Some-Things-That-Glitter.txt,0.0,0.3799,"love, know, time, heart, want, way, feel, let, tell, life"
4363,4363,70er/Queen\Somebody-To-Love.txt,0.0,0.642,"love, know, time, heart, want, way, feel, let, tell, life"
4364,4364,70er/Queen\Son-And-Daughter.txt,0.0,0.2262,"love, know, time, heart, want, way, feel, let, tell, life"
4365,4365,70er/Queen\Soul-Brother.txt,3.0,0.7106,"little, man, boy, like, play, old, life, mother, song, sing"
4366,4366,70er/Queen\Spread-Your-Wings.txt,4.0,0.5169,"away, day, go, come, time, run, look, night, like, home"
4367,4367,70er/Queen\Staying-Power.txt,2.0,0.5006,"to, going, get, got, like, come, right, ready, well, know"
4368,4368,70er/Queen\Stealin'.txt,5.0,0.5179,"get, know, say, good, tell, man, go, way, hey, time"
4369,4369,70er/Queen\Still-Burnin'.txt,7.0,0.3108,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4370,4370,70er/Queen\Stone-Cold-Crazy.txt,2.0,0.6607,"to, going, get, got, like, come, right, ready, well, know"
4371,4371,70er/Queen\Surf's-Up...-School's-Out!.txt,2.0,0.5899,"to, going, get, got, like, come, right, ready, well, know"
4372,4372,70er/Queen\Sweet-Lady.txt,6.0,0.3307,"baby, come, want, get, let, wanna, girl, to, love, know"
4373,4373,70er/Queen\Tear-It-Up.txt,6.0,0.3681,"baby, come, want, get, let, wanna, girl, to, love, know"
4374,4374,70er/Queen\Tenement-Funster.txt,2.0,0.4913,"to, going, get, got, like, come, right, ready, well, know"
4375,4375,70er/Queen\Teo-Torriatte-(Let-Us-Cling-Together).txt,0.0,0.5571,"love, know, time, heart, want, way, feel, let, tell, life"
4376,4376,70er/Queen\Thank-God-It's-Christmas.txt,1.0,0.6785,"la, hear, sing, lord, come, time, people, song, god, world"
4377,4377,70er/Queen\The-Fairy-Feller's-Master-Stroke.txt,3.0,0.5945,"little, man, boy, like, play, old, life, mother, song, sing"
4378,4378,70er/Queen\The-Hero.txt,1.0,0.3025,"la, hear, sing, lord, come, time, people, song, god, world"
4379,4379,70er/Queen\The-Hitman.txt,2.0,0.6195,"to, going, get, got, like, come, right, ready, well, know"
4380,4380,70er/Queen\The-Invisible-Man.txt,7.0,0.6296,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4381,4381,70er/Queen\The-Loser-In-The-End.txt,3.0,0.3875,"little, man, boy, like, play, old, life, mother, song, sing"
4382,4382,70er/Queen\The-March-Of-The-Black-Queen.txt,3.0,0.387,"little, man, boy, like, play, old, life, mother, song, sing"
4383,4383,70er/Queen\The-Millionaire-Waltz.txt,0.0,0.455,"love, know, time, heart, want, way, feel, let, tell, life"
4384,4384,70er/Queen\The-Miracle.txt,7.0,0.4217,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4385,4385,70er/Queen\The-Night-Comes-Down.txt,7.0,0.4135,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4386,4386,70er/Queen\The-Prophet's-Song.txt,1.0,0.6662,"la, hear, sing, lord, come, time, people, song, god, world"
4387,4387,70er/Queen\The-Show-Must-Go-On.txt,0.0,0.4811,"love, know, time, heart, want, way, feel, let, tell, life"
4388,4388,70er/Queen\These-Are-The-Days-Of-Our-Lives.txt,0.0,0.5695,"love, know, time, heart, want, way, feel, let, tell, life"
4389,4389,70er/Queen\Through-The-Night.txt,0.0,0.6612,"love, know, time, heart, want, way, feel, let, tell, life"
4390,4390,70er/Queen\Tie-Your-Mother-Down.txt,5.0,0.3765,"get, know, say, good, tell, man, go, way, hey, time"
4391,4391,70er/Queen\Time-To-Shine.txt,1.0,0.3351,"la, hear, sing, lord, come, time, people, song, god, world"
4392,4392,70er/Queen\Too-Much-Love-Will-Kill-You.txt,0.0,0.4906,"love, know, time, heart, want, way, feel, let, tell, life"
4393,4393,70er/Queen\Under-Pressure.txt,0.0,0.4521,"love, know, time, heart, want, way, feel, let, tell, life"
4394,4394,70er/Queen\Voodoo.txt,0.0,0.3554,"love, know, time, heart, want, way, feel, let, tell, life"
4395,4395,70er/Queen\Warboys.txt,2.0,0.3021,"to, going, get, got, like, come, right, ready, well, know"
4396,4396,70er/Queen\Was-It-All-Worth-It.txt,3.0,0.3763,"little, man, boy, like, play, old, life, mother, song, sing"
4397,4397,70er/Queen\We-Believe.txt,0.0,0.3042,"love, know, time, heart, want, way, feel, let, tell, life"
4398,4398,70er/Queen\We-Will-Rock-You.txt,2.0,0.6923,"to, going, get, got, like, come, right, ready, well, know"
4399,4399,70er/Queen\White-Man.txt,7.0,0.6302,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4400,4400,70er/Queen\White-Queen-(As-It-Began).txt,4.0,0.4818,"away, day, go, come, time, run, look, night, like, home"
4401,4401,70er/Queen\Who-Needs-You.txt,0.0,0.3548,"love, know, time, heart, want, way, feel, let, tell, life"
4402,4402,70er/Queen\Who-Wants-To-Live-Forever.txt,0.0,0.9757,"love, know, time, heart, want, way, feel, let, tell, life"
4403,4403,70er/Queen\You're-My-Best-Friend.txt,0.0,0.6676,"love, know, time, heart, want, way, feel, let, tell, life"
4404,4404,70er/Queen\You-And-I.txt,4.0,0.4211,"away, day, go, come, time, run, look, night, like, home"
4405,4405,70er/Queen\You-Are-The-Champions-(Remix).txt,2.0,0.6456,"to, going, get, got, like, come, right, ready, well, know"
4406,4406,70er/Queen\You-Don't-Fool-Me.txt,2.0,0.5609,"to, going, get, got, like, come, right, ready, well, know"
4407,4407,70er/Queen\You-Take-My-Breath-Away.txt,0.0,0.7038,"love, know, time, heart, want, way, feel, let, tell, life"
4408,4408,70er/Queen\small-reprise.txt,4.0,0.7086,"away, day, go, come, time, run, look, night, like, home"
4409,4409,70er/RollingStones\(I-Can't-Get-No)-Satisfaction.txt,2.0,0.4008,"to, going, get, got, like, come, right, ready, well, know"
4410,4410,70er/RollingStones\(Walkin'-Thru-The)-Sleepy-City.txt,1.0,0.4329,"la, hear, sing, lord, come, time, people, song, god, world"
4411,4411,70er/RollingStones\100-Years-Ago.txt,5.0,0.365,"get, know, say, good, tell, man, go, way, hey, time"
4412,4412,70er/RollingStones\19th-Nervous-Breakdown.txt,0.0,0.3271,"love, know, time, heart, want, way, feel, let, tell, life"
4413,4413,70er/RollingStones\2000-Light-Years-From-Home.txt,7.0,0.5291,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4414,4414,70er/RollingStones\2000-Man.txt,3.0,0.4644,"little, man, boy, like, play, old, life, mother, song, sing"
4415,4415,70er/RollingStones\Ain't-Too-Proud-To-Beg.txt,6.0,0.4333,"baby, come, want, get, let, wanna, girl, to, love, know"
4416,4416,70er/RollingStones\All-About-You.txt,5.0,0.581,"get, know, say, good, tell, man, go, way, hey, time"
4417,4417,70er/RollingStones\All-Down-The-Line.txt,2.0,0.4252,"to, going, get, got, like, come, right, ready, well, know"
4418,4418,70er/RollingStones\All-Of-Your-Love.txt,0.0,0.5752,"love, know, time, heart, want, way, feel, let, tell, life"
4419,4419,70er/RollingStones\All-Sold-Out.txt,5.0,0.4994,"get, know, say, good, tell, man, go, way, hey, time"
4420,4420,70er/RollingStones\All-The-Rage.txt,2.0,0.6037,"to, going, get, got, like, come, right, ready, well, know"
4421,4421,70er/RollingStones\All-The-Way-Down.txt,5.0,0.3842,"get, know, say, good, tell, man, go, way, hey, time"
4422,4422,70er/RollingStones\Almost-Hear-You-Sigh.txt,0.0,0.3741,"love, know, time, heart, want, way, feel, let, tell, life"
4423,4423,70er/RollingStones\Already-Over-Me.txt,7.0,0.3427,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4424,4424,70er/RollingStones\Always-Suffering.txt,1.0,0.4052,"la, hear, sing, lord, come, time, people, song, god, world"
4425,4425,70er/RollingStones\Angie.txt,0.0,0.4037,"love, know, time, heart, want, way, feel, let, tell, life"
4426,4426,70er/RollingStones\Anyway-You-Look-At-It.txt,7.0,0.2756,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4427,4427,70er/RollingStones\Around-And-Around.txt,4.0,0.4955,"away, day, go, come, time, run, look, night, like, home"
4428,4428,70er/RollingStones\As-Tears-Go-By.txt,4.0,0.4851,"away, day, go, come, time, run, look, night, like, home"
4429,4429,"70er/RollingStones\Baby,-What's-Wrong.txt",6.0,0.9796,"baby, come, want, get, let, wanna, girl, to, love, know"
4430,4430,70er/RollingStones\Baby-Break-It-Down.txt,0.0,0.5216,"love, know, time, heart, want, way, feel, let, tell, life"
4431,4431,70er/RollingStones\Back-Of-My-Hand.txt,3.0,0.5601,"little, man, boy, like, play, old, life, mother, song, sing"
4432,4432,70er/RollingStones\Back-To-Zero.txt,2.0,0.4645,"to, going, get, got, like, come, right, ready, well, know"
4433,4433,70er/RollingStones\Backstreet-Girl.txt,5.0,0.5579,"get, know, say, good, tell, man, go, way, hey, time"
4434,4434,70er/RollingStones\Beast-Of-Burden.txt,6.0,0.6413,"baby, come, want, get, let, wanna, girl, to, love, know"
4435,4435,70er/RollingStones\Before-They-Make-Me-Run.txt,5.0,0.5487,"get, know, say, good, tell, man, go, way, hey, time"
4436,4436,70er/RollingStones\Biggest-Mistake.txt,2.0,0.3171,"to, going, get, got, like, come, right, ready, well, know"
4437,4437,70er/RollingStones\Bitch.txt,5.0,0.528,"get, know, say, good, tell, man, go, way, hey, time"
4438,4438,70er/RollingStones\Black-Limousine.txt,7.0,0.4466,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4439,4439,70er/RollingStones\Blinded-By-Love.txt,7.0,0.5957,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4440,4440,70er/RollingStones\Blinded-By-Rainbows.txt,7.0,0.7559,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4441,4441,70er/RollingStones\Blood-Red-Wine.txt,7.0,0.5369,"lie, eye, light, cold, night, burn, die, high, soul, fire"
4442,4442,70er/RollingStones\Blue-And-Lonesome.txt,6.0,0.5277,"baby, come, want, get, let, wanna, girl, to, love, know"
4443,4443,70er/RollingStones\Blue-Turns-To-Grey.txt,4.0,0.94,"away, day, go, come, time, run, look, night, like, home"
